,,,,,,,,,,,,,,,,
CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
05-01-0347-46,05-003,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO GRATIA,"CALLEJ?N PUENTE DE PALO. GRANJA SAN JOSê, CANT?N PUENTE DE PALO",58264483,NILDA JANETHE IBARRA BARRERA,SAIRA AZUCENA VASQUEZ MORALES DE DEL VALLE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-0348-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO PARTICULAR MIXTO DE EDUCACI?N B?SICA Y BACHILLERATO POR MADUREZ,4TA. AVENIDA 15-20 ZONA 4,78895255,NILDA JANETHE IBARRA BARRERA,SALOM?N ALVAREZ ANDRADE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-0350-46,05-003,ESCUINTLA,ESCUINTLA,LICEO EVANGêLICO EL EDEN,6 AVENIDA 13-86 ZONA 1,41261831,NILDA JANETHE IBARRA BARRERA,SANDRA JUDITH COLLADO SOLARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-0357-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO DE EDUCACI?N B?SICA PRIVADA SANTA MAR?A DE GUADALUPE,FINCA CONCEPCI?N,79689030,NILDA JANETHE IBARRA BARRERA,ORLENDA CECIBEL MENCH? BARRIOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-0359-46,05-003,ESCUINTLA,ESCUINTLA,"CENTRO EDUCATIVO Y FORMACI?N HUMANA ""DE MAR?A""","3A. CALLE ""A"" 1-43 ZONA 1",42065584,NILDA JANETHE IBARRA BARRERA,ERICK IV?N RIVERA MART?NEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA
05-01-0360-46,05-003,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO CAMPUS SUR,1A. AVENIDA CASA NO. 1 ZONA 4 COLONIA LA INDUSTRIA,59499874,NILDA JANETHE IBARRA BARRERA,MACARIO DEL CID MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-0361-46,05-003,ESCUINTLA,ESCUINTLA,"CENTRO EDUCATIVO ""CAMPUS SUR""",1A. AVENIDA CASA NO.1 ZONA 4 COLONIA LA INDUSTRIA,59499874,NILDA JANETHE IBARRA BARRERA,MACARIO DEL CID MORALES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-0363-46,05-003,ESCUINTLA,ESCUINTLA,"INSTITUTO OFICIAL MIXTO DE EDUCACI?N Y BACHILLERATO POR MADUREZ ""PALMERAS""",KM. 68.5 CARRETERA A TAXISCO,59497019,NILDA JANETHE IBARRA BARRERA,LUDDIN FEDERICO ALVAREZ DUARTE,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-0364-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO TêCNICO DE CAPACITACI?N Y PRODUCTIVIDAD INTECAP,4A. CALLE Y 16 AVENIDA ZONA 5 COLONIA HUNAP?,77903232,NILDA JANETHE IBARRA BARRERA,DANIEL EDMUNDO ARREAZA NAVAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA
05-01-0368-46,05-003,ESCUINTLA,ESCUINTLA,"INSTITUTO COMERCIAL DE COMPUTOS AVANZADOS, INCCAV",4A AVENIDA 15-94 SUR FINAL,78898958,NILDA JANETHE IBARRA BARRERA,EDGAR DANIEL PALMA Y PALMA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-0369-46,05-003,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO EL BOSQUE,5TA CALLE 5-99 ZONA 3 COLONIA SEBASTOPOL,56932945,NILDA JANETHE IBARRA BARRERA,EMILSA NOEM? GARC?A FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-0374-46,05-003,ESCUINTLA,ESCUINTLA,"INSTITUTO MIXTO PARTICULAR DE EDUCACI?N B?SICA Y DIVERSIFICADA ""ALMA LIBERTAD PêREZ MART?NEZ""",4TA. AVENIDA 22-04 ZONA 5 COLONIA CA•AVERAL 1 ESCUELA OFICIAL RURAL MIXTA GONZALO ADOLFO SANTIZO,58342002,NILDA JANETHE IBARRA BARRERA,SANDRA YANETH D?VILA MENDOZA.,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-0656-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO DE SISTEMAS EN INFORMATICA',1A. AVENIDA 5-80 ZONA 4,78880416,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-0657-46,05-003,ESCUINTLA,ESCUINTLA,CENTRO EDUCACIONAL GUATEMALTECO DEL SUR,"3A. AVENIDA 5-52 ZONA 1 ESCUINTLA,",78894544,NILDA JANETHE IBARRA BARRERA,HILDA YOLANDA V?SQUEZ L?PEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-0666-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO DE SISTEMAS EN INFORMATICA,1A.AVENIDA 5-80 ZONA 4,78880429-78880419,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
05-01-0721-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO COMERCIAL DE COMPUTOS AVANZADOS INCCAV,4 AVENIDA 15-94 SUR FINAL,78892791,NILDA JANETHE IBARRA BARRERA,EDGAR DANIEL PALMA Y PALMA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-0750-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO MIXTO PRIVADO DIVERSIFICADO POR MADUREZ SUPERACION INTEGRAL,7A. CALLE 3-02 ZONA 1,,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
05-01-0763-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO TECNOLOGICO PRIVADO DE ESCUINTLA,"3A. AVENIDA, PROLONGACION FINAL ZONA 4, COLONIA LOS NARANJALES",,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-0840-46,05-003,ESCUINTLA,ESCUINTLA,"INSTITUTO NACIONAL DE BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ ""SALOMON ALVAREZ ANDRADE""",4A. AVENIDA 15-20 ZONA 4,78897815,NILDA JANETHE IBARRA BARRERA,THELMA COLOMBINA TRUJILLO SUAZO,DIVERSIFICADO,OFICIAL,URBANA,TEMPORAL TITULOS,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ESCUINTLA
05-01-0907-46,,ESCUINTLA,ESCUINTLA,COLEGIO MIXTO 'LA PREPARATORIA',2A. CALLE 3-50 ZONA 1,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
05-01-1906-46,,ESCUINTLA,ESCUINTLA,COLEGIO INTEGRAL 'LA SUPERACION',"6A. CALLE LOTE 59, SECTOR 'C', RES. LA JACARANDAS",,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
05-01-2067-46,05-003,ESCUINTLA,ESCUINTLA,LICEO APLICADO EN COMPUTACION,3A. AV. 3-33 ZONA 1,78880049,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-2103-46,,ESCUINTLA,ESCUINTLA,LICEO APLICADO EN COMPUTACION,"5A. CALLE 3-33, ZONA 1",78880049,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
05-01-2121-46,05-003,ESCUINTLA,ESCUINTLA,LICEO ESPA•OL AMERICANO,1ERA AV. 0-06 ZONA 4 COLONIA LOS NARANJALES,78897037,NILDA JANETHE IBARRA BARRERA,FEDERICO MIRON CACERES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-2252-46,05-003,ESCUINTLA,ESCUINTLA,LICEO RAFAEL ALVAREZ OVALLE,5A. AVENIDA 6-61 ZONA 1,78897868,NILDA JANETHE IBARRA BARRERA,CARLOS LEONEL MOSCOSO BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-2253-46,05-003,ESCUINTLA,ESCUINTLA,LICEO RAFAEL ALVAREZ OVALLE,5A. AVENIDA 6-61 ZONA 1,47107155,NILDA JANETHE IBARRA BARRERA,CARLOS LEONEL MOSCOSO BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
05-01-2264-46,05-003,ESCUINTLA,ESCUINTLA,ESCUELA CIENTIFICA DE INFORMATICA,11 CALLE 5-20 ZONA 1,8881148 8891068,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-2265-46,05-003,ESCUINTLA,ESCUINTLA,ESCUELA CIENTIFICA DE INFORMATICA,11 CALLE 5-20 ZONA 1,,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-2355-46,05-003,ESCUINTLA,ESCUINTLA,LICEO EVANGELICO TECNICO ESCUINTLECO,1AV. 6-08 ZONA 4,78899676,NILDA JANETHE IBARRA BARRERA,SILVIA HONESTINA HURTARTE RECINOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-2405-46,,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO 'NUESTRA SE•ORA DEL ROSARIO',18 AVENIDA LOTE 16 SECCION 'A' COLONIA HUNAPU,78897837,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ESCUINTLA
05-01-2417-46,25-000,ESCUINTLA,ESCUINTLA,INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA (IGER),,,SONIA HAYDEE REYES MONTERROSO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,A DISTANCIA,ESCUINTLA
05-01-2438-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO DE EDUCACION DIVERSIFICADA ADSCRITO AL IEBC,1A. AVENIDA FINAL DE COLONIA ROSALINDA,,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,COOPERATIVA,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
05-01-2511-46,05-003,ESCUINTLA,ESCUINTLA,ESCUELA NORMAL DE EDUCACION FISICA,KM. 54 CARRETERA AL PACIFICO,79371652,NILDA JANETHE IBARRA BARRERA,WALTER RODERICO AMADO PAREDES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA
05-01-2540-46,05-003,ESCUINTLA,ESCUINTLA,LICEO ESPA•OL AMERICANO,5TA. CALLE 2-51 ZONA 1 ESCUINTLA,78897037,NILDA JANETHE IBARRA BARRERA,YARISA RUBY SAMAYOA BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-2541-46,05-003,ESCUINTLA,ESCUINTLA,LICEO ESPA•OL AMERICANO,5TA. CALLE 2-51 ZONA 1 ESCUINTLA,78897037,NILDA JANETHE IBARRA BARRERA,YARISA RUBY SAMAYOA BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-2550-46,05-003,ESCUINTLA,ESCUINTLA,ESCUELA NORMAL INTERCULTURAL,"4A CALLE ""C"" LOTE 16 ""B"" ZONA 5 COLONIA HUNAPU, ESCUINTLA",77927478,NILDA JANETHE IBARRA BARRERA,MARIA DEL CARMEN SANTOS BORRAYO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA
05-01-2567-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO DE COMPUTACION INFORMATICA,4A. AVENIDA Y 2A. CALLE ZONA 1,78895329,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
05-01-2568-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO DE COMPUTACION INFORMATICA ICI,2A. CALLE 4-09 ZONA 1,78895329-78895332,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-2569-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO DE COMPUTACION INFORMATICA,2A. CALLE 4-09 ZONA 1,78895332,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-2583-46,05-003,ESCUINTLA,ESCUINTLA,LICEO EVANGELICO TECNICO ESCUINTLECO,1A. AV. 6-08,78893018,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA
05-01-2658-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO DE ESTUDIOS AVANZADOS 'EL SABER' I.D.E.A.S.,8A. CALLE 5-42 ZONA 1,78893628,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-2660-46,05-003,ESCUINTLA,ESCUINTLA,CPMI 'SANTA FAMILIA',6A. CALLE 1-60 ZONA 3,78880221,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
05-01-2746-46,05-003,ESCUINTLA,ESCUINTLA,COLEGIO NUESTRA SE•ORA DE CANDELARIA,3A. AVENIDA A 1-92 ZONA 1,59226836,NILDA JANETHE IBARRA BARRERA,RUTH LORENA AREVALO OSORIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
05-01-2747-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO DE ESTUDIOS AVANZADOS 'EL SABER' I.D.E.A.S,8A. CALLE 5-42 ZONA 1,78896438,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-2748-46,05-003,ESCUINTLA,ESCUINTLA,COLEGIO 'CARROUSEL',"25 CALLE 0-09 ZONA 5, COLONIA CA•AVERAL IV",52087048,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,FIN DE SEMANA,ESCUINTLA
05-01-2796-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO DE ESTUDIOS AVANZADOS EL SABER IDEAS (POR MADUREZ),8VA. CALLE 5-42 ZONA 1,78893628,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-2811-46,05-003,ESCUINTLA,ESCUINTLA,TECNOLOGICO MODERNO,"CANTON PUENTE DE PALO, LOTE 34 EL CHUPADERO",54547864,NILDA JANETHE IBARRA BARRERA,ASTRI DAYANNE L?PEZ CEBALLOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-2812-46,05-003,ESCUINTLA,ESCUINTLA,TECNOLOGICO MODERNO,"CANTON PUENTE DE PALO, LOTE 34 EL CHUPADERO",78881148,NILDA JANETHE IBARRA BARRERA,ASTRI DAYANNE L?PEZ CEBALLOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-2813-46,05-003,ESCUINTLA,ESCUINTLA,TECNOLOGICO MODERNO,"CANTON PUENTE DE PALO, LOTE 34 EL CHUPADERO",30125549,NILDA JANETHE IBARRA BARRERA,MAYRON USIEL LOAIZA GARCIA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-2815-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO DE BACHILLERATO EN ELECTRICIDAD DE ESCUINTLA,1A. AVENIDA 1-07 CALLE PRINCIPAL COLONIA DEL FERROCARRILERO,52931075,NILDA JANETHE IBARRA BARRERA,VICTOR MANUEL GONZ?LEZ CR?Z,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA
05-01-2865-46,05-003,ESCUINTLA,ESCUINTLA,LICEO EVANGELICO TECNICO ESCUINTLECO,1A. AVENIDA 6-08 ZONA 4,78202058,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-2899-46,05-003,ESCUINTLA,ESCUINTLA,COLEGIO IZCUINTLAN,5A. AVENIDA 6-61 ZONA 1,59226836,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-2907-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO PARTICULAR MIXTO DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ,4A. AVENIDA 15-20 ZONA 4,78200273,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,FIN DE SEMANA,ESCUINTLA
05-01-2908-46,05-003,ESCUINTLA,ESCUINTLA,LICEO EVANGELICO DEL NIVEL MEDIO CON ORIENTACION CIENTIFICA NAZARETH,12 CALLE 2-86 ZONA 1,,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
05-01-2968-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO DE ESTUDIOS AVANZADOS 'EL SABER',8A. CALLE 5-42 ZONA 1,78893628,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
05-01-2969-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO DE ESTUDIOS AVANZADOS 'EL SABER',8A. CALLE 5-42 ZONA 1,78893628,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA
05-01-3020-46,05-003,ESCUINTLA,ESCUINTLA,COLEGIO PARTICULAR MIXTO SANTA FAMILIA,6A. CALLE 1-60 ZONA 3,78880221,NILDA JANETHE IBARRA BARRERA,BERTHA ALICIA ZAMORA PORTILLO DE ARITA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-3021-46,05-003,ESCUINTLA,ESCUINTLA,COLEGIO INTEGRAL HISPANOAMERICANO,1A. AVENIDA 6-60 ZONA 4,58559720,NILDA JANETHE IBARRA BARRERA,MARITZA COLLADO SOLARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-3024-46,05-003,ESCUINTLA,ESCUINTLA,LICEO CRISTIANO PREUNIVERSITARIO 'BETEL',11 CALLE 5-20 ZONA 1,78881148-78891068,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-3025-46,05-003,ESCUINTLA,ESCUINTLA,LICEO CRISTIANO PREUNIVERSITARIO BETEL,6TA AVENIDA 2-52 ZONA 1,54547864,NILDA JANETHE IBARRA BARRERA,LILY BEATRIZ ORELLANA SARCE•O,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-3026-46,05-003,ESCUINTLA,ESCUINTLA,LICEO CRISTIANO PREUNIVERSITARIO BETEL,6TA AVENIDA 2-52 ZONA 1,54547864,NILDA JANETHE IBARRA BARRERA,LILY BEATRIZ ORELLANA SARCE•O,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-01-3031-46,05-003,ESCUINTLA,ESCUINTLA,COLEGIO INTEGRAL HISPANOAMERICANO,1A. AVENIDA 6-60 ZONA 4,58559720,NILDA JANETHE IBARRA BARRERA,MARITZA COLLADO SOLARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-01-3057-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO COMERCIAL DE COMPUTOS AVANZADOS INCCAV,4A. AVENIDA 15-94 SUR FINAL,78892791,NILDA JANETHE IBARRA BARRERA,EDGAR DANIEL PALMA Y PALMA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
05-01-3098-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO PARTICULAR MIXTO 'CIENCIA Y DESARROLLO',CABECERA MUNICIPAL,,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,DOBLE,SABATINO,ESCUINTLA
05-01-3111-46,05-003,ESCUINTLA,ESCUINTLA,INSTITUTO TECNICO EXPERIMENTAL DEL SUR,1A. 2-38 ZONA 3,78892497,NILDA JANETHE IBARRA BARRERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
05-02-0001-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,"INSTITUTO PARTICULAR MIXTO ""ISTMANIA""",4A. CALLE 4-59 ZONA 1,78821862,JUAN FRANCISCO GODOY DAVILA,----,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ESCUINTLA
05-02-0002-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,CENTRO EDUCATIVO PRIVADO MIXTO MARIA LUISA,1RA. CALLE DEL BILBOA LOTE 17 A,78822709,JUAN FRANCISCO GODOY DAVILA,MIRIAM ELIZABETH CARDENAS SIFONTES DE MALDONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
05-02-0023-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,MICROPARCELAMIENTO EL NARANJO MICROPARCELAMIENTO EL NARANJO,47690544,JUAN FRANCISCO GODOY DAVILA,EDGAR RENE PREZ ROMAN,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
05-02-0024-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,5A. AVENIDA 2-251 CALZADA 15 DE SEPTIEMBRE ZONA 1,,JUAN FRANCISCO GODOY DAVILA,---,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
05-02-0031-46,05-028,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,INSTITUTO TECNICO DE CAPACITACION Y PRODUCTIVIDAD -INTECAP-,KM. 93 CARRETERA CA-2 A MAZATENANGO,78280100,CLAUDIA YADIRA GUZMAN MONTEPEQUE DE AREVALO,CARLOS GUILLERMO CUSTODIO LINARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA
05-02-0032-46,05-007,ESCUINTLA,SANTA LUCIA COTZUMALGUAPA,COLEGIO PARTICULAR MIXTO SAGRADO CORAZON,"4TA. AVENIDA NORTE 1RA CALLE ""A"" LOTIFICACI?N EL BILBAO",77746400,JUAN FRANCISCO GODOY DAVILA,MARIA DOLORES PêREZ TUCH?N,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA
